"id","gauge_id","source_id","segment","unit","value","date","mode"
291069285,3087,592777,3,2,61.142857142857,"2025-03-03",1
291069545,2332,592779,2,2,0.33928571428571,"2025-03-03",1
291069546,2332,592779,3,2,0.16071428571429,"2025-03-03",1
291069603,2332,,2,2,0.33928571428571,"2025-03-03",4
291069604,2332,,3,2,0.16071428571429,"2025-03-03",4
291069661,2332,,2,2,0.33928571428571,"2025-03-03",0
291069662,2332,,3,2,0.16071428571429,"2025-03-03",0
291069691,3088,592780,1,4,5.8392857142857,"2025-03-03",1
291069846,6387,591500,2,2,7.8035714285714,"2025-03-03",1
291069847,6387,591500,3,2,5.0357142857143,"2025-03-03",1
291069972,6387,,2,2,7.8035714285714,"2025-03-03",4
291069973,6387,,3,2,5.0357142857143,"2025-03-03",4
291070128,6387,,2,2,7.8035714285714,"2025-03-03",0
291070129,6387,,3,2,5.0357142857143,"2025-03-03",0
291070366,8892,592783,2,2,4.1071428571429,"2025-03-03",1
291070367,8892,592783,3,2,3.5714285714286,"2025-03-03",1
291070424,8892,,2,2,4.1071428571429,"2025-03-03",4
291070425,8892,,3,2,3.5714285714286,"2025-03-03",4
291070482,8892,,2,2,4.1071428571429,"2025-03-03",0
291070483,8892,,3,2,3.5714285714286,"2025-03-03",0
291070512,8893,592784,1,1,3.7142857142857,"2025-03-03",1
291070541,8893,,1,1,3.7142857142857,"2025-03-03",4
291070570,8893,,1,1,3.7142857142857,"2025-03-03",0
291070634,6388,591502,1,1,27.267857142857,"2025-03-03",1
291070697,6388,,1,1,27.267857142857,"2025-03-03",4
291070760,6388,,1,1,27.267857142857,"2025-03-03",0
291070817,4427,592786,2,2,203.07142857143,"2025-03-03",1
291070818,4427,592786,3,2,81.160714285714,"2025-03-03",1
291070875,4427,,2,2,203.07142857143,"2025-03-03",4
291070876,4427,,3,2,81.160714285714,"2025-03-03",4
291070933,4427,,2,2,203.07142857143,"2025-03-03",0
291070934,4427,,3,2,81.160714285714,"2025-03-03",0
291071219,2432,592789,2,2,2.3392857142857,"2025-03-03",1
291071270,6389,591507,1,1,0.46428571428571,"2025-03-03",1
291071322,2432,,2,2,2.3392857142857,"2025-03-03",4
291071362,6389,,1,1,0.46428571428571,"2025-03-03",4
291071391,2432,,2,2,2.3392857142857,"2025-03-03",0
291071454,6389,,1,1,0.46428571428571,"2025-03-03",0
291071483,4428,592791,1,1,104.07142857143,"2025-03-03",1
291071512,4428,,1,1,104.07142857143,"2025-03-03",4
291071541,4428,,1,1,104.07142857143,"2025-03-03",0
291071747,4429,592794,1,1,3.7142857142857,"2025-03-03",1
291071776,4429,,1,1,3.7142857142857,"2025-03-03",4
291071805,4429,,1,1,3.7142857142857,"2025-03-03",0
291071869,6390,591509,1,1,0.28571428571429,"2025-03-03",1
291071932,6390,,1,1,0.28571428571429,"2025-03-03",4
291071998,5464,592796,1,1,2.9107142857143,"2025-03-03",1
291072035,6390,,1,1,0.28571428571429,"2025-03-03",0
291072053,5464,,1,1,2.9107142857143,"2025-03-03",4
291072082,5464,,1,1,2.9107142857143,"2025-03-03",0
291072111,9629,592797,1,1,0.0071428571428572,"2025-03-03",1
291072140,9629,,1,1,0.0071428571428572,"2025-03-03",4
291072169,9629,,1,1,0.0071428571428572,"2025-03-03",0
291072258,3089,592799,1,6,1.6071428571429,"2025-03-03",1
291072520,4431,592802,1,1,27.982142857143,"2025-03-03",1
291072549,4431,,1,1,27.982142857143,"2025-03-03",4
291072578,4431,,1,1,27.982142857143,"2025-03-03",0
291072810,4432,592804,1,1,0.67857142857143,"2025-03-03",1
291072839,4432,,1,1,0.67857142857143,"2025-03-03",4
291072868,4432,,1,1,0.67857142857143,"2025-03-03",0
291072925,3075,592805,2,2,49.982142857143,"2025-03-03",1
291072926,3075,592805,3,2,17.660714285714,"2025-03-03",1
291072983,3075,,2,2,49.982142857143,"2025-03-03",4
291072984,3075,,3,2,17.660714285714,"2025-03-03",4
291073041,3075,,2,2,49.982142857143,"2025-03-03",0
291073042,3075,,3,2,17.660714285714,"2025-03-03",0
291073099,4430,592806,2,2,16.446428571429,"2025-03-03",1
291073100,4430,592806,3,2,0.0,"2025-03-03",1
291073157,4430,,2,2,16.446428571429,"2025-03-03",4
291073158,4430,,3,2,0.0,"2025-03-03",4
291073215,4430,,2,2,16.446428571429,"2025-03-03",0
291073216,4430,,3,2,0.0,"2025-03-03",0
291073245,3077,592807,1,4,1.5714285714286,"2025-03-03",1
291073274,3077,,1,4,1.5714285714286,"2025-03-03",4
291073303,3077,,1,4,1.5714285714286,"2025-03-03",0
291073332,5376,592808,1,1,0.0,"2025-03-03",1
291073361,5376,,1,1,0.0,"2025-03-03",4
291073390,5376,,1,1,0.0,"2025-03-03",0
291073419,3078,592809,1,1,0.017857142857143,"2025-03-03",1
291073534,3070,592810,2,2,7.3571428571429,"2025-03-03",1
291073535,3070,592810,3,2,4.125,"2025-03-03",1
291073592,3070,,2,2,7.3571428571429,"2025-03-03",4
291073593,3070,,3,2,4.125,"2025-03-03",4
291073650,3070,,2,2,7.3571428571429,"2025-03-03",0
291073651,3070,,3,2,4.125,"2025-03-03",0
291073680,5375,592811,1,1,3.5,"2025-03-03",1
291073709,5375,,1,1,3.5,"2025-03-03",4
291073738,5375,,1,1,3.5,"2025-03-03",0
291073891,3071,592812,2,2,2.6071428571429,"2025-03-03",1
291073920,3071,,2,2,2.6071428571429,"2025-03-03",4
291073949,3071,,2,2,2.6071428571429,"2025-03-03",0
291073977,3072,592813,1,1,3.1296296296296,"2025-03-03",1
291074005,3072,,1,1,3.1296296296296,"2025-03-03",4
291074033,3072,,1,1,3.1296296296296,"2025-03-03",0
291074149,3073,592815,1,1,9.2321428571429,"2025-03-03",1
291074178,3073,,1,1,9.2321428571429,"2025-03-03",4
291074207,3073,,1,1,9.2321428571429,"2025-03-03",0
291074360,3074,592816,1,1,0.035714285714286,"2025-03-03",1
291074447,5463,592817,2,2,107.375,"2025-03-03",1
291074476,5463,,2,2,107.375,"2025-03-03",4
291074505,5463,,2,2,107.375,"2025-03-03",0
291074562,5465,592818,2,2,61.571428571429,"2025-03-03",1
291074563,5465,592818,3,2,13.660714285714,"2025-03-03",1
291074620,5465,,2,2,61.571428571429,"2025-03-03",4
291074621,5465,,3,2,13.660714285714,"2025-03-03",4
291074678,5465,,2,2,61.571428571429,"2025-03-03",0
291074679,5465,,3,2,13.660714285714,"2025-03-03",0
291074848,9778,592819,2,2,1.6607142857143,"2025-03-03",1
291074849,9778,592819,3,2,2.0535714285714,"2025-03-03",1
291074906,9778,,2,2,1.6607142857143,"2025-03-03",4
291074907,9778,,3,2,2.0535714285714,"2025-03-03",4
291074964,9778,,2,2,1.6607142857143,"2025-03-03",0
291074965,9778,,3,2,2.0535714285714,"2025-03-03",0
291075025,2319,592821,1,3,0.15735714285714,"2025-03-03",1
291075088,2319,,1,3,0.15735714285714,"2025-03-03",4
291075145,2319,,1,3,0.15735714285714,"2025-03-03",0
291075174,2317,592822,2,2,27.714285714286,"2025-03-03",1
291075203,2317,,2,2,27.714285714286,"2025-03-03",4
291075232,2317,,2,2,27.714285714286,"2025-03-03",0
291075261,2318,592823,1,1,0.16785714285714,"2025-03-03",1
291075290,2318,,1,1,0.16785714285714,"2025-03-03",4
291075319,2318,,1,1,0.16785714285714,"2025-03-03",0
291075348,5377,592824,1,4,3.5392857142857,"2025-03-03",1
291075377,5377,,1,4,3.5392857142857,"2025-03-03",4
291075406,5377,,1,4,3.5392857142857,"2025-03-03",0
291075440,2320,592825,1,1,0.013636363636364,"2025-03-03",1
291075474,2320,,1,1,0.013636363636364,"2025-03-03",4
291075508,2320,,1,1,0.013636363636364,"2025-03-03",0
291075537,5378,592826,1,4,0.725,"2025-03-03",1
291075566,5378,,1,4,0.725,"2025-03-03",4
291075595,5378,,1,4,0.725,"2025-03-03",0
291075709,5745,592828,2,2,110.98076923077,"2025-03-03",1
291075736,5745,,2,2,110.98076923077,"2025-03-03",4
291075763,5745,,2,2,110.98076923077,"2025-03-03",0
291075790,5746,592829,2,2,120.73076923077,"2025-03-03",1
291075817,5746,,2,2,120.73076923077,"2025-03-03",4
291075844,5746,,2,2,120.73076923077,"2025-03-03",0
291075871,5747,592830,1,1,4.5121384615385,"2025-03-03",1
291075898,5747,,1,1,4.5121384615385,"2025-03-03",4
291075925,5747,,1,1,4.5121384615385,"2025-03-03",0
291075952,5748,592831,1,1,0.057357692307692,"2025-03-03",1
291075979,5748,,1,1,0.057357692307692,"2025-03-03",4
291076006,5748,,1,1,0.057357692307692,"2025-03-03",0
291076033,5749,592832,1,1,0.0,"2025-03-03",1
291076060,5749,,1,1,0.0,"2025-03-03",4
291076087,5749,,1,1,0.0,"2025-03-03",0
291076114,5750,592833,1,4,8.6923076923077,"2025-03-03",1
291076141,5750,,1,4,8.6923076923077,"2025-03-03",4
291076168,5750,,1,4,8.6923076923077,"2025-03-03",0
291076195,5751,592834,1,4,7.75,"2025-03-03",1
291076222,5751,,1,4,7.75,"2025-03-03",4
291076249,5751,,1,4,7.75,"2025-03-03",0
291076262,9331,592835,2,2,93.0,"2025-03-03",1
291076263,9331,592835,3,2,79.583333333333,"2025-03-03",1
291076276,9331,,2,2,93.0,"2025-03-03",4
291076277,9331,,3,2,79.583333333333,"2025-03-03",4
291076290,9331,,2,2,93.0,"2025-03-03",0
291076291,9331,,3,2,79.583333333333,"2025-03-03",0
291076318,5752,592836,1,1,6.4230769230769,"2025-03-03",1
291076469,9329,592838,1,1,44.25,"2025-03-03",1
291076476,9329,,1,1,44.25,"2025-03-03",4
291076483,9329,,1,1,44.25,"2025-03-03",0
291076720,1826,592840,2,2,134.94642857143,"2025-03-03",1
291076721,1826,592840,3,2,31.25,"2025-03-03",1
291076778,1826,,2,2,134.94642857143,"2025-03-03",4
291076779,1826,,3,2,31.25,"2025-03-03",4
291076836,1826,,2,2,134.94642857143,"2025-03-03",0
291076837,1826,,3,2,31.25,"2025-03-03",0
291077170,1827,592842,1,1,9.75,"2025-03-03",1
291077199,1827,,1,1,9.75,"2025-03-03",4
291077228,1827,,1,1,9.75,"2025-03-03",0
291077288,1828,592843,1,1,2.6428571428571,"2025-03-03",1
291077317,1828,,1,1,2.6428571428571,"2025-03-03",4
291077346,1828,,1,1,2.6428571428571,"2025-03-03",0
291077490,10201,592844,1,1,2.7592592592593,"2025-03-03",1
291077518,10201,,1,1,2.7592592592593,"2025-03-03",4
291077546,10201,,1,1,2.7592592592593,"2025-03-03",0
291089387,1625,592857,1,1,0.071428571428571,"2025-03-03",1
291089416,1625,,1,1,0.071428571428571,"2025-03-03",4
291089445,1625,,1,1,0.071428571428571,"2025-03-03",0
291089503,1624,592858,1,1,4.3038035714286,"2025-03-03",1
291091497,1623,592860,2,2,6.3035714285714,"2025-03-03",1
291092009,7424,592865,1,1,0.27777777777778,"2025-03-03",1
291092112,8358,592866,2,2,0.0,"2025-03-03",1
291092113,8358,592866,3,2,0.0,"2025-03-03",1
291092150,7424,,1,1,0.27777777777778,"2025-03-03",4
291092212,7424,,1,1,0.27777777777778,"2025-03-03",0
291092284,8358,,2,2,0.0,"2025-03-03",4
291092285,8358,,3,2,0.0,"2025-03-03",4
291092406,8358,,2,2,0.0,"2025-03-03",0
291092407,8358,,3,2,0.0,"2025-03-03",0
291092452,7423,592867,1,1,0.0,"2025-03-03",1
291092510,7423,,1,1,0.0,"2025-03-03",4
291092549,7423,,1,1,0.0,"2025-03-03",0
291092606,7438,592869,1,1,0.0,"2025-03-03",1
291092634,7438,,1,1,0.0,"2025-03-03",4
291092662,7438,,1,1,0.0,"2025-03-03",0
291092690,4875,592870,1,1,0.0,"2025-03-03",1
291092718,4875,,1,1,0.0,"2025-03-03",4
291092746,4875,,1,1,0.0,"2025-03-03",0
291092957,4876,592872,1,1,0.12962962962963,"2025-03-03",1
291092985,4876,,1,1,0.12962962962963,"2025-03-03",4
291093013,4876,,1,1,0.12962962962963,"2025-03-03",0
291093128,4877,592874,1,1,0.0,"2025-03-03",1
291093156,4877,,1,1,0.0,"2025-03-03",4
291093184,4877,,1,1,0.0,"2025-03-03",0
291093558,4878,592877,1,1,0.0,"2025-03-03",1
291093586,4878,,1,1,0.0,"2025-03-03",4
291093614,4878,,1,1,0.0,"2025-03-03",0
291093643,9871,592878,2,2,12.75,"2025-03-03",1
291093672,9871,,2,2,12.75,"2025-03-03",4
291093701,9871,,2,2,12.75,"2025-03-03",0
291093825,4879,592880,1,1,0.092592592592593,"2025-03-03",1
291093853,4879,,1,1,0.092592592592593,"2025-03-03",4
291093881,4879,,1,1,0.092592592592593,"2025-03-03",0
291094024,4880,592881,1,1,0.0,"2025-03-03",1
291094053,9872,592882,2,2,58.821428571429,"2025-03-03",1
291094054,9872,592882,3,2,24.071428571429,"2025-03-03",1
291094110,4880,,1,1,0.0,"2025-03-03",4
291094139,9872,,2,2,58.821428571429,"2025-03-03",4
291094140,9872,,3,2,24.071428571429,"2025-03-03",4
291094168,4880,,1,1,0.0,"2025-03-03",0
291094225,9872,,2,2,58.821428571429,"2025-03-03",0
291094226,9872,,3,2,24.071428571429,"2025-03-03",0
291095472,4881,592883,1,1,0.018518518518519,"2025-03-03",1
291095529,4881,,1,1,0.018518518518519,"2025-03-03",4
291095595,4881,,1,1,0.018518518518519,"2025-03-03",0
291096834,9873,592884,2,2,28.821428571429,"2025-03-03",1
291096896,9873,,2,2,28.821428571429,"2025-03-03",4
291096961,9873,,2,2,28.821428571429,"2025-03-03",0
291098244,4882,592885,1,1,0.0,"2025-03-03",1
291098307,4882,,1,1,0.0,"2025-03-03",4
291098407,4882,,1,1,0.0,"2025-03-03",0
291100212,4883,592886,1,1,0.0,"2025-03-03",1
291100275,4883,,1,1,0.0,"2025-03-03",4
291100380,4883,,1,1,0.0,"2025-03-03",0
291101413,4884,592887,1,1,1.0,"2025-03-03",1
291101441,4884,,1,1,1.0,"2025-03-03",4
291101470,10127,592888,1,1,31.464285714286,"2025-03-03",1
291101499,10127,,1,1,31.464285714286,"2025-03-03",4
291101547,4884,,1,1,1.0,"2025-03-03",0
291101556,10127,,1,1,31.464285714286,"2025-03-03",0
291102740,4885,592889,1,1,0.0,"2025-03-03",1
291102768,4885,,1,1,0.0,"2025-03-03",4
291102796,4885,,1,1,0.0,"2025-03-03",0
291103215,9875,592891,2,2,51.107142857143,"2025-03-03",1
291103216,9875,592891,3,2,19.5,"2025-03-03",1
291103273,9875,,2,2,51.107142857143,"2025-03-03",4
291103274,9875,,3,2,19.5,"2025-03-03",4
291103331,9875,,2,2,51.107142857143,"2025-03-03",0
291103332,9875,,3,2,19.5,"2025-03-03",0
291103477,4870,592893,2,2,34.018518518519,"2025-03-03",1
291103478,4870,592893,3,2,14.555555555556,"2025-03-03",1
291103559,4870,,2,2,34.018518518519,"2025-03-03",4
291103560,4870,,3,2,14.555555555556,"2025-03-03",4
291103615,4870,,2,2,34.018518518519,"2025-03-03",0
291103616,4870,,3,2,14.555555555556,"2025-03-03",0
291103644,4871,592894,2,2,0.27777777777778,"2025-03-03",1
291103672,4871,,2,2,0.27777777777778,"2025-03-03",4
291103762,4871,,2,2,0.27777777777778,"2025-03-03",0
291104924,9851,592896,1,1,38.625,"2025-03-03",1
291104953,9851,,1,1,38.625,"2025-03-03",4
291104982,9851,,1,1,38.625,"2025-03-03",0
291105011,10008,592897,1,1,0.30357142857143,"2025-03-03",1
291105040,10008,,1,1,0.30357142857143,"2025-03-03",4
291105069,10008,,1,1,0.30357142857143,"2025-03-03",0
291105210,4872,592899,2,2,17.351851851852,"2025-03-03",1
291105270,4872,,2,2,17.351851851852,"2025-03-03",4
291105327,4872,,2,2,17.351851851852,"2025-03-03",0
291105382,4873,592901,2,2,0.0,"2025-03-03",1
291105383,4873,592901,3,2,4.8333333333333,"2025-03-03",1
291105438,4873,,2,2,0.0,"2025-03-03",4
291105439,4873,,3,2,4.8333333333333,"2025-03-03",4
291105494,4873,,2,2,0.0,"2025-03-03",0
291105495,4873,,3,2,4.8333333333333,"2025-03-03",0
291105659,4874,592904,1,1,28.292592592593,"2025-03-03",1
291105687,4874,,1,1,28.292592592593,"2025-03-03",4
291105715,4874,,1,1,28.292592592593,"2025-03-03",0
291105822,10247,592906,1,1,0.21428571428571,"2025-03-03",1
291105851,10247,,1,1,0.21428571428571,"2025-03-03",4
291105880,10247,,1,1,0.21428571428571,"2025-03-03",0
291105909,8944,592907,2,2,474.51785714286,"2025-03-03",1
291105938,8944,,2,2,474.51785714286,"2025-03-03",4
291105967,8944,,2,2,474.51785714286,"2025-03-03",0
291105996,10670,592908,2,2,205.325,"2025-03-03",1
291106025,10670,,2,2,205.325,"2025-03-03",4
291106054,10670,,2,2,205.325,"2025-03-03",0
291106286,10671,592912,1,1,0.19642857142857,"2025-03-03",1
291106344,10671,,1,1,0.19642857142857,"2025-03-03",4
291106400,10671,,1,1,0.19642857142857,"2025-03-03",0
291106896,10009,592918,1,1,0.5,"2025-03-03",1
291106902,10009,,1,1,0.5,"2025-03-03",4
291106908,10009,,1,1,0.5,"2025-03-03",0
291107245,8968,592921,2,2,23.5,"2025-03-03",1
291107253,8968,,2,2,23.5,"2025-03-03",4
291107261,8968,,2,2,23.5,"2025-03-03",0
291107367,8974,592923,1,1,12.857142857143,"2025-03-03",1
291107375,8974,,1,1,12.857142857143,"2025-03-03",4
291107383,8974,,1,1,12.857142857143,"2025-03-03",0
291107448,2391,592924,1,4,0.81535714285714,"2025-03-03",1
291107477,2391,,1,4,0.81535714285714,"2025-03-03",4
291107506,2391,,1,4,0.81535714285714,"2025-03-03",0
291107514,8980,592925,1,1,0.57142857142857,"2025-03-03",1
291107522,8980,,1,1,0.57142857142857,"2025-03-03",4
291107530,8980,,1,1,0.57142857142857,"2025-03-03",0
291107966,2394,592927,2,2,19.767857142857,"2025-03-03",1
291107995,2394,,2,2,19.767857142857,"2025-03-03",4
291108024,2394,,2,2,19.767857142857,"2025-03-03",0
291108053,2395,592928,2,2,9.0357142857143,"2025-03-03",1
291108082,2395,,2,2,9.0357142857143,"2025-03-03",4
291108111,2395,,2,2,9.0357142857143,"2025-03-03",0
291108285,2393,592930,1,1,0.73166071428571,"2025-03-03",1
291108319,2393,,1,1,0.73166071428571,"2025-03-03",4
291108375,2393,,1,1,0.73166071428571,"2025-03-03",0
291108625,2792,592931,2,2,9.7919354838711,"2025-03-03",1
291108871,2792,,2,2,9.7919354838711,"2025-03-03",4
291109026,2792,,2,2,9.7919354838711,"2025-03-03",0
291109145,9845,592932,2,2,15.482142857143,"2025-03-03",1
291109146,9845,592932,3,2,6.4821428571429,"2025-03-03",1
291109203,9845,,2,2,15.482142857143,"2025-03-03",4
291109204,9845,,3,2,6.4821428571429,"2025-03-03",4
291109261,9845,,2,2,15.482142857143,"2025-03-03",0
291109262,9845,,3,2,6.4821428571429,"2025-03-03",0
291109445,5599,592933,1,1,0.40653225806452,"2025-03-03",1
291109508,5599,,1,1,0.40653225806452,"2025-03-03",4
291109571,5599,,1,1,0.40653225806452,"2025-03-03",0
291109823,5596,592935,1,1,83.362903225806,"2025-03-03",1
291109886,5596,,1,1,83.362903225806,"2025-03-03",4
291109949,5596,,1,1,83.362903225806,"2025-03-03",0
291110186,5597,592937,1,1,0.0,"2025-03-03",1
291110249,5597,,1,1,0.0,"2025-03-03",4
291110312,5597,,1,1,0.0,"2025-03-03",0
291110499,5598,592938,1,1,0.0,"2025-03-03",1
291110562,5598,,1,1,0.0,"2025-03-03",4
291110625,5598,,1,1,0.0,"2025-03-03",0
291110640,10482,592939,2,2,19.5,"2025-03-03",1
291110641,10482,592939,3,2,262.78571428571,"2025-03-03",1
291110656,10482,,2,2,19.5,"2025-03-03",4
291110657,10482,,3,2,262.78571428571,"2025-03-03",4
291110672,10482,,2,2,19.5,"2025-03-03",0
291110673,10482,,3,2,262.78571428571,"2025-03-03",0
291110736,5595,592934,1,1,0.0056451612903226,"2025-03-03",1
291110799,5595,,1,1,0.0056451612903226,"2025-03-03",4
291110970,5595,,1,1,0.0056451612903226,"2025-03-03",0
291112533,12277,592638,2,2,1.5714285714286,"2025-03-03",1
291112562,12277,,2,2,1.5714285714286,"2025-03-03",4
291112591,12277,,2,2,1.5714285714286,"2025-03-03",0
291112716,5593,592941,2,2,0.0,"2025-03-03",1
291112717,5593,592941,3,2,0.0,"2025-03-03",1
291112842,5593,,2,2,0.0,"2025-03-03",4
291112843,5593,,3,2,0.0,"2025-03-03",4
291112968,5593,,2,2,0.0,"2025-03-03",0
291112969,5593,,3,2,0.0,"2025-03-03",0
291113149,6203,592943,2,2,17.291666666667,"2025-03-03",1
291113152,6203,592943,3,2,2.4166666666667,"2025-03-03",1
291113163,5594,592944,2,2,36.306451612903,"2025-03-03",1
291113263,6203,,2,2,17.291666666667,"2025-03-03",4
291113265,6203,,3,2,2.4166666666667,"2025-03-03",4
291113276,5594,,2,2,36.306451612903,"2025-03-03",4
291113367,6203,,2,2,17.291666666667,"2025-03-03",0
291113369,6203,,3,2,2.4166666666667,"2025-03-03",0
291113389,5594,,2,2,36.306451612903,"2025-03-03",0
291113623,10676,592946,1,1,0.83928571428571,"2025-03-03",1
291113646,6204,592947,1,4,1.3164583333333,"2025-03-03",1
291113647,6204,592947,4,4,0.0,"2025-03-03",1
291113705,10676,,1,1,0.83928571428571,"2025-03-03",4
291113787,10676,,1,1,0.83928571428571,"2025-03-03",0
291113902,10687,592949,1,1,0.0,"2025-03-03",1
291113961,10687,,1,1,0.0,"2025-03-03",4
291114018,10687,,1,1,0.0,"2025-03-03",0
291115803,5365,592953,1,1,0.57692307692308,"2025-03-03",1
291115830,5365,,1,1,0.57692307692308,"2025-03-03",4
291115857,5365,,1,1,0.57692307692308,"2025-03-03",0
291115997,5366,592955,2,2,20.346153846154,"2025-03-03",1
291115998,5366,592955,3,2,1.7115384615385,"2025-03-03",1
291116051,5366,,2,2,20.346153846154,"2025-03-03",4
291116052,5366,,3,2,1.7115384615385,"2025-03-03",4
291116105,5366,,2,2,20.346153846154,"2025-03-03",0
291116106,5366,,3,2,1.7115384615385,"2025-03-03",0
291116133,5369,592956,1,1,0.36538461538462,"2025-03-03",1
291116160,5369,,1,1,0.36538461538462,"2025-03-03",4
291116187,5369,,1,1,0.36538461538462,"2025-03-03",0
291116193,4931,592957,1,1,1.3,"2025-03-03",1
291116199,4931,,1,1,1.3,"2025-03-03",4
291116205,4931,,1,1,1.3,"2025-03-03",0
291116232,5370,592958,2,2,23.557692307692,"2025-03-03",1
291116259,5370,,2,2,23.557692307692,"2025-03-03",4
291116286,5370,,2,2,23.557692307692,"2025-03-03",0
291116292,4929,592959,1,1,5.9,"2025-03-03",1
291116298,4929,,1,1,5.9,"2025-03-03",4
291116304,4929,,1,1,5.9,"2025-03-03",0
291116551,2192,592961,2,2,4.1428571428571,"2025-03-03",1
291116552,2192,592961,3,2,5.625,"2025-03-03",1
291116676,2192,,2,2,4.1428571428571,"2025-03-03",4
291116678,2192,,3,2,5.625,"2025-03-03",4
291116775,2192,,2,2,4.1428571428571,"2025-03-03",0
291116776,2192,,3,2,5.625,"2025-03-03",0
291116989,2193,592963,2,2,57.285714285714,"2025-03-03",1
291116990,2193,592963,3,2,23.928571428571,"2025-03-03",1
291117047,2193,,2,2,57.285714285714,"2025-03-03",4
291117048,2193,,3,2,23.928571428571,"2025-03-03",4
291117105,2193,,2,2,57.285714285714,"2025-03-03",0
291117106,2193,,3,2,23.928571428571,"2025-03-03",0
291117133,5372,592964,1,1,0.42307692307692,"2025-03-03",1
291117160,5372,,1,1,0.42307692307692,"2025-03-03",4
291117283,5372,,1,1,0.42307692307692,"2025-03-03",0
291117492,2194,592966,2,2,0.46428571428571,"2025-03-03",1
291117521,2194,,2,2,0.46428571428571,"2025-03-03",4
291117550,2194,,2,2,0.46428571428571,"2025-03-03",0
291117579,2195,592967,1,1,47.785714285714,"2025-03-03",1
291117608,2195,,1,1,47.785714285714,"2025-03-03",4
291117637,2195,,1,1,47.785714285714,"2025-03-03",0
291117690,5373,592968,2,2,21.942307692308,"2025-03-03",1
291117691,5373,592968,3,2,3.0384615384615,"2025-03-03",1
291117744,5373,,2,2,21.942307692308,"2025-03-03",4
291117745,5373,,3,2,3.0384615384615,"2025-03-03",4
291117798,5373,,2,2,21.942307692308,"2025-03-03",0
291117799,5373,,3,2,3.0384615384615,"2025-03-03",0
291117857,2196,592970,1,1,4.8392857142857,"2025-03-03",1
291117915,2196,,1,1,4.8392857142857,"2025-03-03",4
291117973,2196,,1,1,4.8392857142857,"2025-03-03",0
291118000,5362,592971,1,1,0.57692307692308,"2025-03-03",1
291118027,5362,,1,1,0.57692307692308,"2025-03-03",4
291118054,5362,,1,1,0.57692307692308,"2025-03-03",0
291118169,4794,592973,1,1,41.240740740741,"2025-03-03",1
291118197,4794,,1,1,41.240740740741,"2025-03-03",4
291118225,4794,,1,1,41.240740740741,"2025-03-03",0
291118278,5363,592974,2,2,22.057692307692,"2025-03-03",1
291118279,5363,592974,3,2,2.4807692307692,"2025-03-03",1
291118366,5363,,2,2,22.057692307692,"2025-03-03",4
291118368,5363,,3,2,2.4807692307692,"2025-03-03",4
291118473,5363,,2,2,22.057692307692,"2025-03-03",0
291118474,5363,,3,2,2.4807692307692,"2025-03-03",0
291118502,4795,592976,1,1,0.27777777777778,"2025-03-03",1
291118530,4795,,1,1,0.27777777777778,"2025-03-03",4
291118558,4795,,1,1,0.27777777777778,"2025-03-03",0
291118587,5104,592977,1,1,5.9821428571429,"2025-03-03",1
291118674,5104,,1,1,5.9821428571429,"2025-03-03",4
291118732,5104,,1,1,5.9821428571429,"2025-03-03",0
291118760,4793,592979,2,2,103.85185185185,"2025-03-03",1
291118788,4793,,2,2,103.85185185185,"2025-03-03",4
291118816,4793,,2,2,103.85185185185,"2025-03-03",0
291118876,5105,592980,2,2,3.1071428571429,"2025-03-03",1
291118940,5105,,2,2,3.1071428571429,"2025-03-03",4
291119002,5105,,2,2,3.1071428571429,"2025-03-03",0
291119210,2197,592982,1,1,1.3928571428571,"2025-03-03",1
291119239,2197,,1,1,1.3928571428571,"2025-03-03",4
291119315,2197,,1,1,1.3928571428571,"2025-03-03",0
291119389,4797,592984,1,1,0.22222222222222,"2025-03-03",1
291119417,4797,,1,1,0.22222222222222,"2025-03-03",4
291119445,4797,,1,1,0.22222222222222,"2025-03-03",0
291119566,4796,592986,2,2,12.240740740741,"2025-03-03",1
291119594,4796,,2,2,12.240740740741,"2025-03-03",4
291119622,4796,,2,2,12.240740740741,"2025-03-03",0
291119630,4939,592987,1,1,1.1428571428571,"2025-03-03",1
291119638,4939,,1,1,1.1428571428571,"2025-03-03",4
291119646,4939,,1,1,1.1428571428571,"2025-03-03",0
291119675,5097,592988,2,2,15.982142857143,"2025-03-03",1
291119704,5097,,2,2,15.982142857143,"2025-03-03",4
291119733,5097,,2,2,15.982142857143,"2025-03-03",0
291120187,4798,592992,2,2,49.12962962963,"2025-03-03",1
291120188,4798,592992,3,2,7.0,"2025-03-03",1
291120243,4798,,2,2,49.12962962963,"2025-03-03",4
291120244,4798,,3,2,7.0,"2025-03-03",4
291120299,4798,,2,2,49.12962962963,"2025-03-03",0
291120300,4798,,3,2,7.0,"2025-03-03",0
291120421,4800,592994,1,1,37.648148148148,"2025-03-03",1
291120449,4800,,1,1,37.648148148148,"2025-03-03",4
291120477,4800,,1,1,37.648148148148,"2025-03-03",0
291120994,3025,592998,2,2,5.2258064516129,"2025-03-03",1
291121026,3025,,2,2,5.2258064516129,"2025-03-03",4
291121058,3025,,2,2,5.2258064516129,"2025-03-03",0
291121205,3027,593001,2,2,9.2096774193548,"2025-03-03",1
291121265,3027,,2,2,9.2096774193548,"2025-03-03",4
291121325,3027,,2,2,9.2096774193548,"2025-03-03",0
